Sdate,Cosit,Study,Period,LaneNumber,LaneDescription,LaneDirection,DirectionDescription,Volume,Flags,Flag Text,Setup,#Bins,Bins,,,,,,,,,,,,,,,,
3/6/2019 18:00,000052525000,1,60,2,Northbound Lane 2,1,North,795,8192,Checked,37758,15,0,536,207,0,20,0,0,0,0,1,0,0,2,29,0,,
3/6/2019 18:00,000052525000,1,60,3,Southbound Lane 1,2,South,214,8192,Checked,37758,15,0,140,65,0,7,1,0,0,0,0,0,0,1,0,0,,
3/6/2019 18:00,000052525000,1,60,4,Southbound Lane 2,2,South,363,8192,Checked,37758,15,0,226,113,0,15,0,0,0,3,3,0,0,3,0,0,,
3/6/2019 19:00,000052525000,1,60,1,Northbound Lane 1,1,North,496,8192,Checked,37758,15,0,342,129,2,16,1,0,0,2,0,0,0,2,2,0,,
3/6/2019 19:00,000052525000,1,60,2,Northbound Lane 2,1,North,394,8192,Checked,37758,15,0,263,121,1,7,0,0,0,0,0,0,0,1,1,0,,
3/6/2019 19:00,000052525000,1,60,3,Southbound Lane 1,2,South,110,8192,Checked,37758,15,0,74,28,0,6,0,0,0,1,1,0,0,0,0,0,,
3/6/2019 19:00,000052525000,1,60,4,Southbound Lane 2,2,South,286,8192,Checked,37758,15,0,179,86,0,9,0,0,0,7,4,0,0,0,1,0,,
3/6/2019 20:00,000052525000,1,60,1,Northbound Lane 1,1,North,381,8192,Checked,37758,15,0,259,104,0,10,0,0,0,3,3,0,0,2,0,0,,
3/6/2019 20:00,000052525000,1,60,2,Northbound Lane 2,1,North,264,8192,Checked,37758,15,1,187,70,1,4,0,0,0,0,0,0,0,1,0,0,,
3/6/2019 20:00,000052525000,1,60,3,Southbound Lane 1,2,South,80,8192,Checked,37758,15,0,50,30,0,0,0,0,0,0,0,0,0,0,0,0,,
3/6/2019 20:00,000052525000,1,60,4,Southbound Lane 2,2,South,217,8192,Checked,37758,15,0,138,66,0,9,1,0,0,2,0,0,0,1,0,0,,
3/6/2019 21:00,000052525000,1,60,1,Northbound Lane 1,1,North,303,8192,Checked,37758,15,0,198,87,1,6,0,0,2,5,1,0,0,3,0,0,,
3/6/2019 21:00,000052525000,1,60,2,Northbound Lane 2,1,North,179,8192,Checked,37758,15,0,132,36,0,7,0,0,0,1,0,0,0,0,3,0,,
3/6/2019 21:00,000052525000,1,60,3,Southbound Lane 1,2,South,60,8192,Checked,37758,15,0,42,18,0,0,0,0,0,0,0,0,0,0,0,0,,
3/6/2019 21:00,000052525000,1,60,4,Southbound Lane 2,2,South,192,8192,Checked,37758,15,0,130,54,0,4,0,0,0,1,1,0,0,1,1,0,,
3/6/2019 22:00,000052525000,1,60,1,Northbound Lane 1,1,North,220,8192,Checked,37758,15,0,151,57,0,7,0,0,0,1,1,0,0,3,0,0,,
3/6/2019 22:00,000052525000,1,60,2,Northbound Lane 2,1,North,114,8192,Checked,37758,15,0,80,32,0,1,0,0,0,0,0,0,0,0,1,0,,
3/6/2019 22:00,000052525000,1,60,3,Southbound Lane 1,2,South,55,8192,Checked,37758,15,0,43,11,0,1,0,0,0,0,0,0,0,0,0,0,,
3/6/2019 22:00,000052525000,1,60,4,Southbound Lane 2,2,South,132,8192,Checked,37758,15,0,93,30,1,4,1,0,1,1,0,0,0,1,0,0,,
3/6/2019 23:00,000052525000,1,60,1,Northbound Lane 1,1,North,150,8192,Checked,37758,15,0,105,37,0,1,3,0,0,2,0,0,0,2,0,0,,
3/6/2019 23:00,000052525000,1,60,2,Northbound Lane 2,1,North,79,8192,Checked,37758,15,0,60,17,1,1,0,0,0,0,0,0,0,0,0,0,,
3/6/2019 23:00,000052525000,1,60,3,Southbound Lane 1,2,South,18,8192,Checked,37758,15,0,10,8,0,0,0,0,0,0,0,0,0,0,0,0,,
3/6/2019 23:00,000052525000,1,60,4,Southbound Lane 2,2,South,67,8192,Checked,37758,15,0,47,18,0,0,0,0,0,0,0,0,0,1,1,0,,
3/7/2019 0:00,000052525000,1,60,1,Northbound Lane 1,1,North,123,8192,Checked,37758,15,0,82,30,0,7,0,0,0,2,0,0,0,1,1,0,,
3/7/2019 0:00,000052525000,1,60,2,Northbound Lane 2,1,North,42,8192,Checked,37758,15,0,29,12,0,1,0,0,0,0,0,0,0,0,0,0,,
3/7/2019 0:00,000052525000,1,60,3,Southbound Lane 1,2,South,13,8192,Checked,37758,15,0,9,4,0,0,0,0,0,0,0,0,0,0,0,0,,
3/7/2019 0:00,000052525000,1,60,4,Southbound Lane 2,2,South,42,8192,Checked,37758,15,0,22,13,0,2,1,0,0,0,0,0,0,3,1,0,,
3/7/2019 1:00,000052525000,1,60,1,Northbound Lane 1,1,North,89,8192,Checked,37758,15,0,58,25,0,2,1,0,0,3,0,0,0,0,0,0,,
3/7/2019 1:00,000052525000,1,60,2,Northbound Lane 2,1,North,31,8192,Checked,37758,15,0,25,4,0,1,0,0,0,0,0,0,0,0,1,0,,
3/7/2019 1:00,000052525000,1,60,3,Southbound Lane 1,2,South,6,8192,Checked,37758,15,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,,
3/7/2019 1:00,000052525000,1,60,4,Southbound Lane 2,2,South,28,8192,Checked,37758,15,0,16,7,0,0,0,0,0,2,0,0,0,3,0,0,,
3/7/2019 2:00,000052525000,1,60,1,Northbound Lane 1,1,North,35,8192,Checked,37758,15,0,22,10,0,2,0,0,0,0,1,0,0,0,0,0,,
3/7/2019 2:00,000052525000,1,60,2,Northbound Lane 2,1,North,11,8192,Checked,37758,15,0,8,3,0,0,0,0,0,0,0,0,0,0,0,0,,
3/7/2019 2:00,000052525000,1,60,3,Southbound Lane 1,2,South,9,8192,Checked,37758,15,0,1,7,0,1,0,0,0,0,0,0,0,0,0,0,,
3/7/2019 2:00,000052525000,1,60,4,Southbound Lane 2,2,South,27,8192,Checked,37758,15,0,18,6,0,2,0,0,0,1,0,0,0,0,0,0,,
3/7/2019 3:00,000052525000,1,60,1,Northbound Lane 1,1,North,35,8192,Checked,37758,15,0,20,10,0,2,0,0,0,2,0,0,0,1,0,0,,
3/7/2019 3:00,000052525000,1,60,2,Northbound Lane 2,1,North,10,8192,Checked,37758,15,0,8,1,0,0,0,0,0,1,0,0,0,0,0,0,,
3/7/2019 3:00,000052525000,1,60,3,Southbound Lane 1,2,South,22,8192,Checked,37758,15,0,17,5,0,0,0,0,0,0,0,0,0,0,0,0,,
3/7/2019 3:00,000052525000,1,60,4,Southbound Lane 2,2,South,82,8192,Checked,37758,15,0,52,18,0,4,0,0,1,2,0,0,0,5,0,0,,
3/7/2019 4:00,000052525000,1,60,1,Northbound Lane 1,1,North,36,8192,Checked,37758,15,0,15,11,0,2,3,0,0,4,0,0,0,1,0,0,,
3/7/2019 4:00,000052525000,1,60,2,Northbound Lane 2,1,North,13,8192,Checked,37758,15,0,7,4,1,1,0,0,0,0,0,0,0,0,0,0,,
3/7/2019 4:00,000052525000,1,60,3,Southbound Lane 1,2,South,95,8192,Checked,37758,15,0,62,28,0,4,0,0,0,0,0,0,0,0,1,0,,
3/7/2019 4:00,000052525000,1,60,4,Southbound Lane 2,2,South,258,8192,Checked,37758,15,1,154,84,0,10,2,0,0,3,1,0,0,2,1,0,,
3/7/2019 5:00,000052525000,1,60,1,Northbound Lane 1,1,North,93,8192,Checked,37758,15,0,45,28,0,4,0,0,0,4,4,0,0,5,3,0,,
3/7/2019 5:00,000052525000,1,60,2,Northbound Lane 2,1,North,27,8192,Checked,37758,15,0,21,4,0,0,0,0,0,0,1,0,0,1,0,0,,
3/7/2019 5:00,000052525000,1,60,3,Southbound Lane 1,2,South,696,8192,Checked,37758,15,0,445,226,0,15,0,0,1,0,0,0,0,0,9,0,,
3/7/2019 5:00,000052525000,1,60,4,Southbound Lane 2,2,South,637,8192,Checked,37758,15,0,410,196,2,22,1,0,0,3,0,0,0,1,2,0,,
3/7/2019 6:00,000052525000,1,60,1,Northbound Lane 1,1,North,207,8192,Checked,37758,15,0,99,82,1,13,2,0,0,8,0,0,0,2,0,0,,
3/7/2019 6:00,000052525000,1,60,2,Northbound Lane 2,1,North,83,8192,Checked,37758,15,0,54,29,0,0,0,0,0,0,0,0,0,0,0,0,,
3/7/2019 6:00,000052525000,1,60,3,Southbound Lane 1,2,South,1476,8192,Checked,37758,15,0,994,401,0,41,0,0,2,0,0,0,0,1,37,0,,
3/7/2019 6:00,000052525000,1,60,4,Southbound Lane 2,2,South,850,8192,Checked,37758,15,0,570,241,1,24,3,0,1,3,2,0,0,2,3,0,,
3/7/2019 7:00,000052525000,1,60,1,Northbound Lane 1,1,North,340,8192,Checked,37758,15,0,194,120,0,12,1,0,0,5,1,0,0,6,1,0,,
3/7/2019 7:00,000052525000,1,60,2,Northbound Lane 2,1,North,191,8192,Checked,37758,15,0,129,56,1,4,0,0,0,1,0,0,0,0,0,0,,
3/7/2019 7:00,000052525000,1,60,3,Southbound Lane 1,2,South,1073,8192,Checked,37758,15,0,768,269,1,14,0,0,1,0,0,0,0,0,20,0,,
3/7/2019 7:00,000052525000,1,60,4,Southbound Lane 2,2,South,803,8192,Checked,37758,15,0,522,245,0,29,0,0,0,2,2,0,0,1,2,0,,
3/7/2019 8:00,000052525000,1,60,1,Northbound Lane 1,1,North,395,8192,Checked,37758,15,0,221,124,2,24,9,0,0,8,5,0,1,1,0,0,,
3/7/2019 8:00,000052525000,1,60,2,Northbound Lane 2,1,North,182,8192,Checked,37758,15,0,129,49,1,2,1,0,0,0,0,0,0,0,0,0,,
3/7/2019 8:00,000052525000,1,60,3,Southbound Lane 1,2,South,654,8192,Checked,37758,15,0,448,181,0,18,0,0,0,0,0,0,0,0,7,0,,
3/7/2019 8:00,000052525000,1,60,4,Southbound Lane 2,2,South,694,8192,Checked,37758,15,0,440,212,2,24,5,0,0,5,1,0,0,2,3,0,,
3/7/2019 9:00,000052525000,1,60,1,Northbound Lane 1,1,North,387,8192,Checked,37758,15,0,188,143,2,32,5,0,2,10,4,0,0,1,0,0,,
3/7/2019 9:00,000052525000,1,60,2,Northbound Lane 2,1,North,201,8192,Checked,37758,15,0,129,63,0,6,0,0,1,1,0,0,0,1,0,0,,
3/7/2019 9:00,000052525000,1,60,3,Southbound Lane 1,2,South,482,8192,Checked,37758,15,0,322,138,0,10,1,0,0,2,0,0,0,1,8,0,,
3/7/2019 9:00,000052525000,1,60,4,Southbound Lane 2,2,South,616,8192,Checked,37758,15,0,342,217,0,32,6,0,0,10,4,0,0,3,2,0,,
3/7/2019 10:00,000052525000,1,60,1,Northbound Lane 1,1,North,361,8192,Checked,37758,15,0,186,121,1,27,6,0,2,12,2,0,0,3,1,0,,
3/7/2019 10:00,000052525000,1,60,2,Northbound Lane 2,1,North,184,8192,Checked,37758,15,0,117,59,0,6,0,0,0,0,0,0,0,1,1,0,,
3/7/2019 10:00,000052525000,1,60,3,Southbound Lane 1,2,South,378,8192,Checked,37758,15,0,238,122,0,12,0,0,0,3,0,0,0,0,3,0,,
3/7/2019 10:00,000052525000,1,60,4,Southbound Lane 2,2,South,510,8192,Checked,37758,15,0,281,183,1,32,2,0,0,7,1,0,0,3,0,0,,
3/7/2019 11:00,000052525000,1,60,1,Northbound Lane 1,1,North,426,8192,Checked,37758,15,0,225,145,0,30,6,0,1,9,3,0,0,5,2,0,,
3/7/2019 11:00,000052525000,1,60,2,Northbound Lane 2,1,North,203,8192,Checked,37758,15,0,122,70,0,6,0,0,2,0,0,0,0,1,2,0,,
3/7/2019 11:00,000052525000,1,60,3,Southbound Lane 1,2,South,524,8192,Checked,37758,15,0,308,172,0,28,3,0,2,6,0,0,0,1,4,0,,
3/7/2019 11:00,000052525000,1,60,4,Southbound Lane 2,2,South,289,8192,Checked,37758,15,0,174,89,0,16,3,0,0,3,1,0,0,2,1,0,,
3/7/2019 12:00,000052525000,1,60,1,Northbound Lane 1,1,North,440,8192,Checked,37758,15,0,268,127,0,31,2,0,0,7,5,0,0,0,0,0,,
3/7/2019 12:00,000052525000,1,60,2,Northbound Lane 2,1,North,283,8192,Checked,37758,15,0,190,85,0,6,0,0,0,0,0,0,0,0,2,0,,
3/7/2019 12:00,000052525000,1,60,3,Southbound Lane 1,2,South,290,8192,Checked,37758,15,0,187,95,0,5,0,0,0,0,0,0,0,0,3,0,,
3/7/2019 12:00,000052525000,1,60,4,Southbound Lane 2,2,South,487,8192,Checked,37758,15,0,264,173,2,21,5,0,2,10,3,0,0,5,2,0,,
3/7/2019 13:00,000052525000,1,60,1,Northbound Lane 1,1,North,481,8192,Checked,37758,15,0,285,155,2,26,4,0,2,2,3,0,0,1,1,0,,
3/7/2019 13:00,000052525000,1,60,2,Northbound Lane 2,1,North,342,8192,Checked,37758,15,0,214,109,0,13,2,0,0,2,0,0,0,1,1,0,,
3/7/2019 13:00,000052525000,1,60,3,Southbound Lane 1,2,South,256,8192,Checked,37758,15,0,165,77,0,9,0,0,0,1,1,0,0,3,0,0,,
3/7/2019 13:00,000052525000,1,60,4,Southbound Lane 2,2,South,471,8192,Checked,37758,15,0,269,148,1,31,5,0,0,8,1,0,0,4,4,0,,
3/7/2019 14:00,000052525000,1,60,1,Northbound Lane 1,1,North,590,8192,Checked,37758,15,0,342,195,0,31,2,0,1,12,2,0,0,4,1,0,,
3/7/2019 14:00,000052525000,1,60,2,Northbound Lane 2,1,North,472,8192,Checked,37758,15,0,289,157,1,13,0,0,1,1,1,0,0,0,9,0,,
3/7/2019 14:00,000052525000,1,60,3,Southbound Lane 1,2,South,245,8192,Checked,37758,15,0,150,86,0,5,1,0,0,0,1,0,0,0,2,0,,
3/7/2019 14:00,000052525000,1,60,4,Southbound Lane 2,2,South,444,8192,Checked,37758,15,0,256,143,1,26,5,1,0,6,3,0,0,3,0,0,,
3/7/2019 15:00,000052525000,1,60,1,Northbound Lane 1,1,North,764,8192,Checked,37758,15,0,451,256,1,39,5,0,1,4,3,0,0,2,2,0,,
3/7/2019 15:00,000052525000,1,60,2,Northbound Lane 2,1,North,794,8192,Checked,37758,15,0,495,249,0,22,0,0,0,0,0,0,0,1,27,0,,
3/7/2019 15:00,000052525000,1,60,3,Southbound Lane 1,2,South,260,8192,Checked,37758,15,0,165,83,0,7,1,0,0,0,2,0,0,1,1,0,,
3/7/2019 15:00,000052525000,1,60,4,Southbound Lane 2,2,South,449,8192,Checked,37758,15,0,263,136,3,22,4,0,1,9,5,0,0,2,4,0,,
3/7/2019 16:00,000052525000,1,60,1,Northbound Lane 1,1,North,941,8192,Checked,37758,15,0,589,303,1,34,1,0,0,4,2,0,0,0,7,0,,
3/7/2019 16:00,000052525000,1,60,2,Northbound Lane 2,1,North,1391,8192,Checked,37758,15,0,888,422,0,35,0,0,0,0,0,0,0,0,46,0,,
3/7/2019 16:00,000052525000,1,60,3,Southbound Lane 1,2,South,303,8192,Checked,37758,15,0,199,86,0,14,0,0,0,3,0,0,0,0,1,0,,
3/7/2019 16:00,000052525000,1,60,4,Southbound Lane 2,2,South,508,8192,Checked,37758,15,0,304,155,1,32,1,0,1,7,4,0,0,2,1,0,,
3/7/2019 17:00,000052525000,1,60,1,Northbound Lane 1,1,North,935,8192,Checked,37758,15,0,633,257,2,30,1,0,1,6,0,0,0,0,5,0,,
3/7/2019 17:00,000052525000,1,60,2,Northbound Lane 2,1,North,1348,8192,Checked,37758,15,0,905,375,0,32,0,0,1,0,0,0,0,2,33,0,,
3/7/2019 17:00,000052525000,1,60,3,Southbound Lane 1,2,South,289,8192,Checked,37758,15,0,192,93,0,3,0,0,0,0,0,0,0,0,1,0,,
3/7/2019 17:00,000052525000,1,60,4,Southbound Lane 2,2,South,494,8192,Checked,37758,15,0,309,155,2,19,1,0,0,4,1,0,0,2,1,0,,
3/7/2019 18:00,000052525000,1,60,1,Northbound Lane 1,1,North,692,8192,Checked,37758,15,0,446,211,1,25,1,0,0,2,3,0,0,2,1,0,,
3/7/2019 18:00,000052525000,1,60,2,Northbound Lane 2,1,North,788,8192,Checked,37758,15,0,526,217,0,26,0,0,0,0,1,0,0,1,17,0,,
3/7/2019 18:00,000052525000,1,60,3,Southbound Lane 1,2,South,216,8192,Checked,37758,15,0,144,65,0,5,0,0,0,0,0,0,0,0,2,0,,
3/7/2019 18:00,000052525000,1,60,4,Southbound Lane 2,2,South,409,8192,Checked,37758,15,0,244,135,1,14,1,0,0,8,2,0,0,1,3,0,,
3/7/2019 19:00,000052525000,1,60,1,Northbound Lane 1,1,North,490,8192,Checked,37758,15,0,335,138,1,11,0,0,0,1,2,0,0,0,2,0,,
3/7/2019 19:00,000052525000,1,60,2,Northbound Lane 2,1,North,436,8192,Checked,37758,15,0,299,124,0,6,0,0,0,0,0,0,0,2,5,0,,
3/7/2019 19:00,000052525000,1,60,3,Southbound Lane 1,2,South,157,8192,Checked,37758,15,0,109,43,0,4,0,0,0,0,1,0,0,0,0,0,,
3/7/2019 19:00,000052525000,1,60,4,Southbound Lane 2,2,South,281,8192,Checked,37758,15,0,162,95,0,8,3,0,0,4,4,0,0,3,2,0,,
3/7/2019 20:00,000052525000,1,60,1,Northbound Lane 1,1,North,395,8192,Checked,37758,15,0,268,111,0,11,0,0,0,2,0,0,0,3,0,0,,
3/7/2019 20:00,000052525000,1,60,2,Northbound Lane 2,1,North,276,8192,Checked,37758,15,0,186,81,0,4,0,0,0,0,0,0,0,1,4,0,,
3/7/2019 20:00,000052525000,1,60,3,Southbound Lane 1,2,South,73,8192,Checked,37758,15,0,48,22,1,1,1,0,0,0,0,0,0,0,0,0,,
3/7/2019 20:00,000052525000,1,60,4,Southbound Lane 2,2,South,231,8192,Checked,37758,15,0,135,81,0,11,2,0,0,0,1,0,0,1,0,0,,
3/7/2019 21:00,000052525000,1,60,1,Northbound Lane 1,1,North,344,8192,Checked,37758,15,0,244,81,0,10,0,0,1,4,0,0,0,2,2,0,,
3/7/2019 21:00,000052525000,1,60,2,Northbound Lane 2,1,North,215,8192,Checked,37758,15,0,144,65,0,2,0,0,1,0,0,0,0,1,2,0,,
3/7/2019 21:00,000052525000,1,60,3,Southbound Lane 1,2,South,78,8192,Checked,37758,15,0,57,20,0,1,0,0,0,0,0,0,0,0,0,0,,
3/7/2019 21:00,000052525000,1,60,4,Southbound Lane 2,2,South,186,8192,Checked,37758,15,1,126,50,0,5,0,0,0,2,0,0,0,1,1,0,,
3/7/2019 22:00,000052525000,1,60,1,Northbound Lane 1,1,North,249,8192,Checked,37758,15,2,161,71,0,9,0,0,0,1,0,0,0,5,0,0,,
3/7/2019 22:00,000052525000,1,60,2,Northbound Lane 2,1,North,133,8192,Checked,37758,15,0,85,46,0,2,0,0,0,0,0,0,0,0,0,0,,
3/7/2019 22:00,000052525000,1,60,3,Southbound Lane 1,2,South,52,8192,Checked,37758,15,0,33,18,0,0,0,0,0,0,0,0,0,1,0,0,,
3/7/2019 22:00,000052525000,1,60,4,Southbound Lane 2,2,South,135,8192,Checked,37758,15,0,92,34,0,4,0,0,1,1,2,0,0,0,1,0,,
3/7/2019 23:00,000052525000,1,60,1,Northbound Lane 1,1,North,151,8192,Checked,37758,15,0,95,46,0,3,0,0,0,2,1,0,0,3,1,0,,
3/7/2019 23:00,000052525000,1,60,2,Northbound Lane 2,1,North,74,8192,Checked,37758,15,0,49,22,0,3,0,0,0,0,0,0,0,0,0,0,,
3/7/2019 23:00,000052525000,1,60,3,Southbound Lane 1,2,South,21,8192,Checked,37758,15,0,18,3,0,0,0,0,0,0,0,0,0,0,0,0,,
3/7/2019 23:00,000052525000,1,60,4,Southbound Lane 2,2,South,67,8192,Checked,37758,15,0,43,20,0,2,0,0,0,1,0,0,0,0,1,0,,
3/8/2019 0:00,000052525000,1,60,1,Northbound Lane 1,1,North,103,8192,Checked,37758,15,0,67,33,0,2,0,0,0,1,0,0,0,0,0,0,,
3/8/2019 0:00,000052525000,1,60,2,Northbound Lane 2,1,North,50,8192,Checked,37758,15,0,43,7,0,0,0,0,0,0,0,0,0,0,0,0,,
3/8/2019 0:00,000052525000,1,60,3,Southbound Lane 1,2,South,6,8192,Checked,37758,15,0,3,2,0,0,0,0,0,0,0,0,0,1,0,0,,
3/8/2019 0:00,000052525000,1,60,4,Southbound Lane 2,2,South,34,8192,Checked,37758,15,0,24,6,0,2,0,0,0,1,1,0,0,0,0,0,,
3/8/2019 1:00,000052525000,1,60,1,Northbound Lane 1,1,North,99,8192,Checked,37758,15,0,71,25,0,2,0,0,0,1,0,0,0,0,0,0,,
3/8/2019 1:00,000052525000,1,60,2,Northbound Lane 2,1,North,42,8192,Checked,37758,15,0,32,10,0,0,0,0,0,0,0,0,0,0,0,0,,
3/8/2019 1:00,000052525000,1,60,3,Southbound Lane 1,2,South,5,8192,Checked,37758,15,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,,
3/8/2019 1:00,000052525000,1,60,4,Southbound Lane 2,2,South,32,8192,Checked,37758,15,0,22,8,0,0,0,0,0,1,0,0,0,1,0,0,,
3/8/2019 2:00,000052525000,1,60,1,Northbound Lane 1,1,North,37,8192,Checked,37758,15,0,18,14,0,3,0,0,0,0,2,0,0,0,0,0,,
3/8/2019 2:00,000052525000,1,60,2,Northbound Lane 2,1,North,15,8192,Checked,37758,15,0,10,5,0,0,0,0,0,0,0,0,0,0,0,0,,
3/8/2019 2:00,000052525000,1,60,3,Southbound Lane 1,2,South,6,8192,Checked,37758,15,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,,
3/8/2019 2:00,000052525000,1,60,4,Southbound Lane 2,2,South,37,8192,Checked,37758,15,0,15,12,0,2,0,0,1,3,1,0,0,3,0,0,,
3/8/2019 3:00,000052525000,1,60,1,Northbound Lane 1,1,North,55,8192,Checked,37758,15,0,32,14,0,3,1,0,0,2,1,0,0,2,0,0,,
3/8/2019 3:00,000052525000,1,60,2,Northbound Lane 2,1,North,17,8192,Checked,37758,15,0,10,5,0,1,0,0,0,1,0,0,0,0,0,0,,
3/8/2019 3:00,000052525000,1,60,3,Southbound Lane 1,2,South,23,8192,Checked,37758,15,0,15,6,0,1,0,0,0,1,0,0,0,0,0,0,,
3/8/2019 3:00,000052525000,1,60,4,Southbound Lane 2,2,South,61,8192,Checked,37758,15,0,42,14,0,2,0,0,0,1,1,0,0,1,0,0,,
3/8/2019 4:00,000052525000,1,60,1,Northbound Lane 1,1,North,31,8192,Checked,37758,15,0,17,9,0,1,0,0,0,2,1,0,0,1,0,0,,
3/8/2019 4:00,000052525000,1,60,2,Northbound Lane 2,1,North,10,8192,Checked,37758,15,0,6,4,0,0,0,0,0,0,0,0,0,0,0,0,,
3/8/2019 4:00,000052525000,1,60,3,Southbound Lane 1,2,South,69,8192,Checked,37758,15,0,42,23,0,4,0,0,0,0,0,0,0,0,0,0,,
3/8/2019 4:00,000052525000,1,60,4,Southbound Lane 2,2,South,224,8192,Checked,37758,15,0,135,77,0,5,2,0,0,3,0,0,0,2,0,0,,
3/8/2019 5:00,000052525000,1,60,1,Northbound Lane 1,1,North,83,8192,Checked,37758,15,0,46,24,0,1,2,0,0,6,3,0,0,1,0,0,,
3/8/2019 5:00,000052525000,1,60,2,Northbound Lane 2,1,North,21,8192,Checked,37758,15,0,13,6,0,1,0,0,0,0,1,0,0,0,0,0,,
3/8/2019 5:00,000052525000,1,60,3,Southbound Lane 1,2,South,543,8192,Checked,37758,15,0,331,194,0,13,1,0,0,0,0,0,0,0,4,0,,
3/8/2019 5:00,000052525000,1,60,4,Southbound Lane 2,2,South,554,8192,Checked,37758,15,0,344,178,2,24,0,0,0,2,1,0,0,3,0,0,,
3/8/2019 6:00,000052525000,1,60,1,Northbound Lane 1,1,North,181,8192,Checked,37758,15,0,95,68,1,9,2,0,0,4,0,0,0,2,0,0,,
3/8/2019 6:00,000052525000,1,60,2,Northbound Lane 2,1,North,71,8192,Checked,37758,15,0,47,23,0,1,0,0,0,0,0,0,0,0,0,0,,
3/8/2019 6:00,000052525000,1,60,3,Southbound Lane 1,2,South,1286,8192,Checked,37758,15,0,877,337,0,40,2,0,0,0,0,0,0,0,30,0,,
3/8/2019 6:00,000052525000,1,60,4,Southbound Lane 2,2,South,810,8192,Checked,37758,15,0,526,248,1,24,1,0,0,4,0,0,0,4,2,0,,
3/8/2019 7:00,000052525000,1,60,1,Northbound Lane 1,1,North,331,8192,Checked,37758,15,0,189,115,1,15,2,0,0,6,1,0,0,2,0,0,,
3/8/2019 7:00,000052525000,1,60,2,Northbound Lane 2,1,North,193,8192,Checked,37758,15,0,132,56,0,2,0,0,0,0,0,0,0,0,3,0,,
3/8/2019 7:00,000052525000,1,60,3,Southbound Lane 1,2,South,949,8192,Checked,37758,15,0,665,238,0,22,0,0,1,1,0,0,0,0,22,0,,
3/8/2019 7:00,000052525000,1,60,4,Southbound Lane 2,2,South,720,8192,Checked,37758,15,0,468,210,1,30,0,0,0,2,1,0,0,2,6,0,,
3/8/2019 8:00,000052525000,1,60,1,Northbound Lane 1,1,North,410,8192,Checked,37758,15,0,212,142,3,28,5,0,2,6,3,0,1,6,2,0,,
3/8/2019 8:00,000052525000,1,60,2,Northbound Lane 2,1,North,238,8192,Checked,37758,15,0,151,78,0,5,0,0,0,1,0,0,0,1,2,0,,
3/8/2019 8:00,000052525000,1,60,3,Southbound Lane 1,2,South,622,8192,Checked,37758,15,0,423,170,0,20,0,0,1,0,0,0,0,0,8,0,,
3/8/2019 8:00,000052525000,1,60,4,Southbound Lane 2,2,South,660,8192,Checked,37758,15,0,401,209,2,29,6,0,0,7,0,0,0,4,2,0,,
3/8/2019 9:00,000052525000,1,60,1,Northbound Lane 1,1,North,415,8192,Checked,37758,15,0,201,147,2,36,6,0,0,18,1,0,0,2,2,0,,
3/8/2019 9:00,000052525000,1,60,2,Northbound Lane 2,1,North,200,8192,Checked,37758,15,0,130,63,0,6,1,0,0,0,0,0,0,0,0,0,,
3/8/2019 9:00,000052525000,1,60,3,Southbound Lane 1,2,South,424,8192,Checked,37758,15,0,280,129,0,8,0,0,0,1,0,0,0,0,6,0,,
3/8/2019 9:00,000052525000,1,60,4,Southbound Lane 2,2,South,578,8192,Checked,37758,15,0,347,180,0,32,4,0,0,7,3,0,0,4,1,0,,
3/8/2019 10:00,000052525000,1,60,1,Northbound Lane 1,1,North,430,8192,Checked,37758,15,0,225,157,1,30,6,0,1,4,3,0,0,3,0,0,,
3/8/2019 10:00,000052525000,1,60,2,Northbound Lane 2,1,North,218,8192,Checked,37758,15,0,139,70,0,8,0,0,0,0,0,0,0,0,1,0,,
3/8/2019 10:00,000052525000,1,60,3,Southbound Lane 1,2,South,359,8192,Checked,37758,15,0,229,116,0,9,1,0,0,0,0,0,0,0,4,0,,
3/8/2019 10:00,000052525000,1,60,4,Southbound Lane 2,2,South,516,8192,Checked,37758,15,0,321,154,0,25,6,0,0,5,2,0,0,0,3,0,,
3/8/2019 11:00,000052525000,1,60,1,Northbound Lane 1,1,North,426,8192,Checked,37758,15,0,226,157,0,25,6,0,0,4,3,0,0,3,2,0,,
3/8/2019 11:00,000052525000,1,60,2,Northbound Lane 2,1,North,294,8192,Checked,37758,15,0,173,105,0,9,1,0,0,0,2,0,0,1,3,0,,
3/8/2019 11:00,000052525000,1,60,3,Southbound Lane 1,2,South,293,8192,Checked,37758,15,0,190,89,0,6,1,0,0,3,0,0,0,1,3,0,,
3/8/2019 11:00,000052525000,1,60,4,Southbound Lane 2,2,South,498,8192,Checked,37758,15,0,292,155,0,27,4,0,0,12,3,0,0,3,2,0,,
3/8/2019 12:00,000052525000,1,60,1,Northbound Lane 1,1,North,541,8192,Checked,37758,15,0,304,191,1,26,3,0,3,10,2,0,0,0,1,0,,
3/8/2019 12:00,000052525000,1,60,2,Northbound Lane 2,1,North,349,8192,Checked,37758,15,0,215,114,0,13,2,0,1,3,0,0,0,0,1,0,,
